income,expenses,savings,goals,recommended_plan,debt_ratio,age,risk_tolerance,investment_experience
8.332767769129598,6.613154208004011,1.7196135611255867,26.394287327088144,0.57047917123858,0.1938929800972144,29,low,advanced
4.547019267733091,3.4275447055469868,1.1194745621861046,10.417682630074767,0.2670729093259172,0.19420264031192735,28,low,beginner
9.127094055037016,6.954874262128608,2.1722197929084084,34.15053885183426,0.609307120613551,0.03850497798440844,60,high,intermediate
6.198083930243585,5.02882653645229,1.1692573937912947,30.53445080828462,0.32553890867675184,0.195056149933696,30,medium,beginner
7.12491875062017,4.614957670387425,2.5099610802327446,25.73681559147276,0.9118817221762937,0.2947447741803743,45,high,intermediate
6.19488016331181,4.486718441865281,1.7081617214465288,17.05047404636784,0.5969927478284743,0.27354557086183406,37,low,intermediate
13.556834553526812,8.134100732116087,5.422733821410725,51.07349060692682,1.7330083934657536,0.13173919824145516,61,medium,intermediate
7.9595083257861985,6.287393221161957,1.6721151046242415,15.36362106147719,0.38098964472054325,0.011984391985828301,49,medium,advanced
4.826867213132299,3.932543296031575,0.8943239171007242,22.2533386433472,0.2595927205515536,0.10868804700006145,50,low,beginner
10.467634736309567,7.344944112544229,3.1226906237653376,34.132798739084386,1.1605103623285697,0.24791709348016655,63,high,beginner
4.337469050086933,3.9037221450782402,0.43374690500869306,13.327845670795632,0.15189821328750175,0.21044973043954981,44,high,intermediate
8.626590785014265,5.412525211456408,3.214065573557857,30.62894142620251,1.087679752204033,0.1378030966781869,57,high,beginner
3.0,1.810687535937054,1.189312464062946,11.060230559288726,0.38575478448926315,0.01653046054764933,38,low,advanced
4.015441853304709,3.101708712608138,0.9137331406965705,7.0319032972752655,0.17527037574156412,0.1280684183469908,60,medium,beginner
8.59058370760737,7.342456342573859,1.2481273650335112,33.41015688851997,0.36487208154434037,0.14070748191536506,41,low,intermediate
10.215399739986232,9.19385976598761,1.0215399739986228,23.973100494643276,0.3210669409610737,0.27856665986824075,45,high,advanced
8.514104843569912,5.994879760164388,2.519225083405524,34.04649374811833,0.8630288504170239,0.19232583107464782,40,low,advanced
7.653055152835279,6.565311755682062,1.0877433971532167,33.51174724217191,0.3490581163563574,0.09349587499639467,40,medium,intermediate
7.096688913232134,5.295188422066979,1.8015004911651546,30.614085365211384,0.5076423753645529,0.15759547933521642,44,low,beginner
3.5644340288977183,2.6117936594507096,0.9526403694470087,12.23938741564314,0.3372335721579009,0.01981659234664802,53,high,intermediate
5.840467374815875,4.896449234644181,0.9440181401716936,19.393824561132316,0.27305013662187877,0.291770470694921,52,medium,beginner
6.618083687120637,5.395275505376821,1.2228081817438161,13.236603272258094,0.32340691441231445,0.1080179705792178,32,low,beginner
11.171366678656748,6.702820007194048,4.4685466714627,47.07291653961942,1.477721845735663,0.14336020647394074,48,low,advanced
9.030854868705385,8.106583312145244,0.9242715565601411,22.124987839926405,0.2630359583497348,0.10658519227107678,27,medium,intermediate
3.0,2.6640274062442355,0.3359725937557645,9.71530193958844,0.11105791201083022,0.20475351903486003,49,medium,advanced
8.972251908184385,6.167918316907502,2.8043335912768823,22.38540356678362,0.8738480445250076,0.19866964749887792,43,high,intermediate
6.84475315875105,5.404482617637341,1.4402705411137093,13.473207124430786,0.35084023405616516,0.2145966931587407,57,medium,intermediate
5.969233999082124,4.771823677764773,1.197410321317351,22.10677122896816,0.42362817527478924,0.08044296888357624,26,high,advanced
9.835028866522604,7.632645051054281,2.2023838154683233,16.622793257794502,0.37603412030217787,0.09470054434921979,39,low,intermediate
11.092998567487854,7.709295497287047,3.3837030702008066,45.70601963524668,1.0716135510453058,0.037575369328862386,46,high,intermediate
10.793840357348596,7.370440726632635,3.423399630715961,28.188694622799456,1.058309573507148,0.19665299155383378,34,low,beginner
5.4823474303320845,4.097750943205616,1.3845964871264682,8.22610566396271,0.31285081478101834,0.011939138200695764,42,medium,intermediate
7.072362872446356,6.133668671859803,0.9386942005865535,23.260661924453505,0.23296181891463477,0.1793047006570377,46,low,intermediate
8.993790294210692,7.234245300090302,1.7595449941203896,14.965502281948853,0.3984490899707012,0.26090876545549013,51,medium,advanced
10.926635381367078,7.790019768643932,3.136615612723146,26.951567288148812,0.9191601313092609,0.26724964448689004,37,low,advanced
6.56247728646413,5.42828349091044,1.1341937955536903,26.082025923169354,0.30654459428085157,0.1347113281109885,57,low,intermediate
7.4430230700085485,4.4658138420051285,2.9772092280034195,12.797635654948614,0.5395254097451819,0.13779110646392212,29,low,beginner
4.680995077981915,4.048482967406063,0.6325121105758527,20.7727803471501,0.21257035469267466,0.023090754902405208,50,low,beginner
4.411380127757988,2.6468280766547925,1.7645520511031951,6.676049149806742,0.39407195865503425,0.20122950763291073,37,high,advanced
10.437577467182594,7.449882560069567,2.9876949071130268,24.673217595179985,0.6986944845112295,0.24637782611185363,51,low,intermediate
12.068720085712469,7.700241809620141,4.368478276092328,49.399252952807906,1.612520484766207,0.07339651638141391,38,high,intermediate
7.783969635258998,4.830201097009865,2.9537685382491334,20.292384799999592,0.8329055512563633,0.1263902644900094,48,medium,beginner
11.010598693676073,9.536088811126467,1.4745098825496061,20.442534722787254,0.34645224663163326,0.25165180102958107,27,medium,beginner
9.084908075142902,6.388778814301932,2.69612926084097,25.081784245190683,0.8035427875814469,0.26313614029868637,54,high,beginner
6.064640736184627,4.75862270777749,1.306018028407137,14.836394592171445,0.4121857491591886,0.07295399407926778,59,medium,advanced
9.084186816525241,6.770516581986129,2.313670234539112,40.42001345586324,0.5763981284469825,0.16517119036240926,38,medium,intermediate
12.614109699397908,10.062326807116829,2.5517828922810786,32.75528207183598,0.7970568495745582,0.057747945190748114,36,low,advanced
7.892521882670145,5.980023257628726,1.9124986250414189,33.632116615049355,0.6742455261188984,0.030563629241866962,52,low,intermediate
12.693930967442018,7.891826753020054,4.802104214421964,58.66566848420474,1.3615306795817934,0.27333615041758724,53,low,advanced
3.0,2.5488800458341423,0.4511199541658577,9.05508290555356,0.18708650471969254,0.24615225126963275,41,high,intermediate
10.465707513125672,7.332529436639593,3.133178076486079,49.02975705972788,1.1760298465902403,0.22801047054095216,64,high,beginner
8.261141204714514,4.956684722828708,3.304456481885806,23.301483837144865,0.9800486590838821,0.014629895643942126,45,medium,beginner
7.102977948602398,5.023144206671474,2.0798337419309236,34.62186398858824,0.7010537671725091,0.25311863781307725,47,low,beginner
8.275282329606506,7.4477540966458555,0.8275282329606508,14.999059580248801,0.2382694883826354,0.13141322277161513,44,high,advanced
3.0,2.505066522634048,0.49493347736595217,11.713702298284048,0.1739631124392064,0.1027185369887579,35,high,beginner
7.340984336487464,5.2497932666084965,2.0911910698789677,23.699260481192848,0.7104497021245774,0.16394290830761293,58,low,intermediate
9.07133771453524,6.4866798273738535,2.584657887161386,25.914732873038066,0.594000215649833,0.027405972817066748,34,high,advanced
12.433682134224547,8.925350801662214,3.5083313325623333,46.18480754151527,1.3166910453025829,0.22699396480571965,34,low,intermediate
6.445189345179058,5.800670410661152,0.6445189345179054,25.545506814124675,0.24929326297723564,0.17473052306648876,30,medium,advanced
5.574519191320437,4.393800044321372,1.1807191469990652,8.446909743389595,0.2253899205718766,0.055977029061950255,60,medium,intermediate
6.494728869246391,5.150347042033804,1.3443818272125867,13.537195962406589,0.3455512883512705,0.05646965993071368,48,medium,intermediate
10.746206353106222,9.166818624751388,1.5793877283548348,42.9381995275027,0.5367993592196961,0.05527459547180227,36,low,advanced
8.986253328979053,6.954271984256901,2.031981344722152,34.43845848749442,0.7490180684555747,0.017100716265580195,47,high,advanced
6.410719388698883,4.641974890853868,1.7687444978450149,31.291787233412403,0.6204695576486889,0.17633953481150544,51,medium,beginner
9.539802299340067,6.967537850327456,2.5722644490126116,39.72022866362697,0.6511170603245927,0.2521044532765524,61,medium,beginner
8.29123264804412,6.1590582160635945,2.132174431980526,40.027620975306014,0.6357175026043521,0.00524946419621658,30,medium,intermediate
10.905934971598668,8.138856899611621,2.767078071987047,43.17541604368322,0.8868798314398335,0.014701393491382064,25,high,intermediate
5.893840718367943,4.849233801993469,1.044606916374474,14.989113929727182,0.2812216346610096,0.17183108300608374,30,high,intermediate
7.017013560206696,5.299210668665698,1.7178028915409973,13.113235149025389,0.3450970283528294,0.24584870561581568,46,low,advanced
6.823675540603527,5.6176864729488285,1.2059890676546985,28.90770661768976,0.4575723871697415,0.09802166717059008,48,medium,advanced
3.6094551556036443,2.6779570790811715,0.9314980765224727,13.551779782925582,0.3522993227730344,0.10488431964231665,49,high,beginner
8.888360831193728,6.736164417951197,2.152196413242531,14.831572574878555,0.6022485012564279,0.17890394924903277,39,low,intermediate
8.783165816539668,5.269899489923801,3.5132663266158675,24.243089029966793,0.9793966035740426,0.08226386673724409,50,medium,beginner
8.015340369927383,6.745973097757986,1.2693672721693972,38.86477720935702,0.3219318859308134,0.007982509823305239,32,high,advanced
7.29623859987456,5.724985209131783,1.5712533907427764,23.723019441444624,0.553835171534896,0.22056855543047882,48,high,advanced
3.7538877738487573,3.1900576253445285,0.5638301485042287,11.316289806596902,0.19849237996828162,0.18769497388243592,62,low,advanced
6.738064031703923,4.042838419022353,2.6952256126815692,20.901128411527125,1.1493648537950745,0.17422679971669772,30,medium,beginner
6.971856450419692,6.274670805377722,0.6971856450419693,15.554835959207768,0.18361651832371095,0.22250523869754693,59,medium,advanced
5.593168192335144,4.116801317433617,1.4763668749015268,15.607596559786694,0.34816160592694334,0.20256925126861125,25,high,intermediate
7.516142865001973,6.470033185865427,1.0461096791365456,21.00270672630204,0.24417333264560542,0.06176459645349634,60,medium,beginner
9.212152570443616,5.951137221873811,3.2610153485698046,15.506287373950203,0.765621297605858,0.10574431408300534,36,low,advanced
13.65855770363159,11.08087905188137,2.5776786517502206,57.18137016487814,0.776205582146904,0.037833042503587495,62,high,beginner
8.523733438495517,5.49489673282615,3.0288367056693675,25.21120479499563,0.8108919888548556,0.03895710402536431,35,high,beginner
8.772651172168294,6.032277628705195,2.7403735434630985,38.403417475598964,0.8812202600254195,0.20285872390696177,36,low,advanced
7.776662252701499,6.998996027431349,0.7776662252701501,34.81003558594467,0.268542663514451,0.25758003209474944,63,high,advanced
3.0,2.192795279770996,0.807204720229004,6.72593757433591,0.17878552455563196,0.2888197751583417,31,medium,beginner
7.920458373652349,6.112560582347624,1.8078977913047254,30.103580683542262,0.6771456284533883,0.1885041352648333,35,medium,beginner
8.18069062982308,6.847293465543001,1.3333971642800782,25.793605599566767,0.4437793233958569,0.05523039700828709,60,high,advanced
15.389726337455858,12.305135613725078,3.0845907237307806,70.49338916356209,1.2132930204973322,0.03169510363467921,55,low,intermediate
7.422917105656633,5.678842535642914,1.7440745700137184,16.739363780942032,0.5477540971716882,0.24385529146102733,57,low,beginner
8.904642027000838,7.003466228328339,1.901175798672499,34.481856725279904,0.7423233436438139,0.17362694290799977,37,medium,beginner
7.89586469088427,7.106278221795844,0.7895864690884267,28.63934686649479,0.2459299354868339,0.18548550630411595,42,low,intermediate
4.493965887141404,3.3445807245233476,1.1493851626180565,11.385710513918047,0.2693260801802384,0.23443862662641277,48,high,advanced
11.42846844354506,8.801176743599695,2.6272916999453653,22.606689573897672,0.6040930697430692,0.2109831683197355,33,high,advanced
10.255799098060322,8.76937936424004,1.4864197338202825,38.77450128426132,0.5129505564087492,0.250337475856829,55,medium,intermediate
10.37309584112914,8.926594526589543,1.4465013145395975,42.37504153596733,0.45792073810034667,0.016864171637963544,34,medium,advanced
5.271837635615784,4.579661330658809,0.6921763049569742,13.731532837307418,0.15535734779451027,0.22425619102395145,26,medium,advanced
12.208382932808298,9.936073513735218,2.27230941907308,45.86584615033766,0.8382528391037717,0.2552558271966286,62,low,beginner
3.794446811623157,2.412127974039389,1.3823188375837678,10.93923146139555,0.3179616308634838,0.0858405127374943,39,high,beginner
9.76057128140081,8.78451415326073,0.9760571281400807,39.00543010143116,0.30425646884013696,0.19213418219797584,27,high,beginner
14.571366877429936,9.25814322907976,5.313223648350176,32.01698631938747,1.2854342657057936,0.09424861915109163,55,high,intermediate
5.028391024607934,3.9234702141695506,1.1049208104383839,23.209808489206637,0.3758986646262063,0.2873913199447362,30,medium,advanced
6.301106811191684,4.250552838786326,2.0505539724053587,15.790155197406438,0.6916978529527297,0.010027071730651127,27,high,advanced
8.298954095262923,6.170987452035062,2.127966643227861,23.13126774533674,0.5741088196364995,0.1739378531498865,35,low,beginner
6.489573037651402,5.080532545608427,1.4090404920429753,11.053831437215216,0.29786650862648784,0.049951064114854525,39,low,beginner
3.3480097068016015,2.618597987769026,0.7294117190325755,6.328718452677343,0.12122217839087672,0.2136660615531476,52,high,intermediate
8.205688924418082,6.500481739314621,1.7052071851034611,27.124041442282383,0.613915257426084,0.052767085025598626,34,medium,advanced
4.813088858821685,4.3317799729395166,0.4813088858821688,11.72744894694838,0.12032362411939075,0.07061497856950727,62,high,intermediate
9.420777291905544,7.492847533809473,1.927929758096071,41.679221922636955,0.5964680094840858,0.14831124331372741,31,low,advanced
5.24172729729859,3.8033152229719858,1.4384120743266045,8.132156523356597,0.32737587374008026,0.27445048499906344,39,low,intermediate
12.649803215052618,10.706903707389966,1.942899507662652,35.75883272752043,0.6003536645395492,0.06351431164439125,42,low,beginner
5.650240122991288,4.909759480407073,0.740480642584215,15.146651887321998,0.1866960225924071,0.04327200633543105,42,high,intermediate
7.033815451382973,4.411884906702323,2.6219305446806507,11.026537638528433,0.6367954053756161,0.22769304955620917,48,low,intermediate
10.44055165210901,8.454132367705855,1.986419284403155,20.205488905955768,0.35848190021096477,0.15018585970017928,26,medium,beginner
4.307407050698134,3.5325789294223315,0.7748281212758026,12.697156386496783,0.20955594639336272,0.27353553371453143,64,high,advanced
8.682379803812388,6.253428917666846,2.428950886145542,28.000901004791718,0.8738505766254622,0.04398436714795268,44,high,advanced
11.921428262847284,10.581110205695934,1.3403180571513502,34.75113166183346,0.37072563163947825,0.1937783679069118,58,low,beginner
3.1775502963163174,2.3354818047333255,0.8420684915829919,10.671109565247937,0.3127566504887698,0.06986374384554452,50,low,intermediate
8.553901575596912,6.522843044018494,2.0310585315784184,30.64829456421705,0.6447989565345645,0.04702812859549179,31,medium,intermediate
8.77964838274527,6.432785310841688,2.3468630719035817,13.4744193845227,0.5669152310910316,0.20502882454718116,62,high,intermediate
10.345468615331932,7.775218716280032,2.570249899051899,32.32268959628582,1.059556515651654,0.17810538597261996,54,low,advanced
4.289147867365754,2.7466523054240395,1.5424955619417147,20.89778930096396,0.4724186062494571,0.22644823750869936,29,medium,intermediate
4.0386301607471715,2.4473893278147885,1.591240832932383,13.394573214384755,0.5208992627776873,0.0928387729338547,35,low,advanced
9.565824696850694,8.609242227165625,0.9565824696850687,37.033113988542794,0.2887976053593391,0.134391496914657,25,high,intermediate
8.890954019699558,5.915186074338569,2.975767945360989,23.041116303557274,0.9835569116828475,0.12164150289912554,58,low,beginner
8.75147855103763,5.695994025085255,3.055484525952375,36.83470913262829,1.0124200576643738,0.29522683918995424,25,high,beginner
9.039344628490927,5.423606777094556,3.6157378513963705,38.01247970178377,1.0795129630571465,0.08767468702181637,43,low,advanced
5.959925835264528,4.089127913668352,1.8707979215961759,19.813988990719963,0.7241809524556237,0.08844517150403006,26,high,advanced
8.69676109148301,5.371911235027795,3.3248498564552147,42.75369828787936,1.0823925927976072,0.10636446264858221,45,medium,beginner
8.879217419896044,7.9912956779064395,0.8879217419896044,17.22058291881691,0.1902868373215846,0.16937822438709646,44,high,beginner
5.856945745920896,4.984153699999029,0.8727920459218677,9.13283405710548,0.2027714256208315,0.07569682327912357,47,medium,intermediate
13.59732353343427,9.262292361773104,4.335031171661166,57.048301620324864,1.6881634949512758,0.2745869821137822,45,high,beginner
9.421498762735363,8.479348886461826,0.9421498762735361,40.74840028226688,0.28546750990527,0.07970566945987904,48,medium,advanced
4.426089508392054,3.754105323461532,0.6719841849305221,8.501302107340198,0.12325355427691082,0.2687447194680584,28,low,beginner
9.969660825901489,7.153399747507187,2.8162610783943016,24.22168891907997,0.7714719093660348,0.031042519093975394,36,high,advanced
5.075954989318036,3.0455729935908216,2.0303819957272142,7.925765006395125,0.43933397247573774,0.1969688107198957,46,low,advanced
10.361253811227357,9.325128430104622,1.0361253811227353,26.17853808144678,0.25720163286563064,0.2720956555314731,44,medium,intermediate
11.475786737022212,7.012196324344968,4.463590412677243,48.26711952446668,1.3941917450548995,0.05062483151946886,42,high,intermediate
5.537953044944869,3.3227718269669215,2.2151812179779475,18.34647335304225,0.5996670618245749,0.2904980880297765,25,high,intermediate
10.890128387732965,9.281188619808178,1.6089397679247863,29.603012534422962,0.41020193762474844,0.1358650081246535,54,low,intermediate
9.238342780809495,8.314508502728545,0.9238342780809496,25.87740678125812,0.24715989241320377,0.28371453253230733,57,high,beginner
10.46618047998347,9.29844027519425,1.1677402047892187,15.748856238616732,0.2765255648927135,0.2030460130890141,48,high,intermediate
13.690378947961843,11.039797165544233,2.6505817824176106,34.900908331027125,0.8186425387793269,0.09047606096206547,38,low,beginner
7.263835651991388,5.879896518110038,1.3839391338813503,27.330948670665894,0.5912727131815547,0.05649075747513192,60,high,intermediate
5.738791506927531,4.793851026256473,0.9449404806710584,28.175633061333844,0.3832343418108958,0.09112051386752981,29,low,intermediate
5.33145671112343,4.403212025670781,0.9282446854526487,23.803423524320902,0.3224625760366075,0.027905222778802495,35,low,advanced
5.552569145103686,4.320560341287777,1.2320088038159085,8.78739807200255,0.30731040485391836,0.043160389902998926,48,low,beginner
7.768694871757687,5.907471812008509,1.8612230597491788,36.085293372889716,0.6620512875173549,0.03139813210394434,55,low,advanced
9.023455924449932,6.711111310259969,2.3123446141899633,38.270231155422344,0.9141641852264526,0.1268830631224673,37,low,intermediate
8.830072397990056,5.956798107971187,2.8732742900188697,37.362830437766156,0.8941838391773573,0.23867351287727592,40,medium,beginner
10.481549747108073,7.5669713322358065,2.914578414872266,32.5240932825237,1.0760817041437605,0.04241506626490205,48,medium,intermediate
8.039005675633721,4.823403405380232,3.2156022702534885,23.256992344927866,0.8410774516253058,0.03909612995170076,37,low,advanced
12.360602231471951,9.148897972563832,3.211704258908119,31.645676265380224,0.9832618027828119,0.19302868485519922,48,medium,beginner
7.206029500286132,4.692140457029595,2.513889043256537,12.465941071177234,0.6412180090494055,0.05915489459041988,50,medium,advanced
16.160507499768855,10.336924281073616,5.823583218695239,37.15015881173667,1.554430356763432,0.02928301143269748,26,high,intermediate
9.877002043295018,7.585433022323236,2.2915690209717825,23.340469187909274,0.6279812598851103,0.05005457346167329,40,low,intermediate
5.428527330751153,4.827047743652339,0.6014795870988134,17.34018060701789,0.15719830374183263,0.2771194187630328,62,medium,intermediate
4.787322505816663,4.030119654900502,0.757202850916161,19.704884762139965,0.22689886419532007,0.24644137583285725,25,high,beginner
9.447417245729556,5.668450347437733,3.7789668982918223,29.83810287260456,1.4777558861971085,0.10621936870652822,35,high,advanced
7.329611644022448,4.7718497417110175,2.55776190231143,12.478338191768588,0.6065461585385111,0.19674623019821783,59,low,advanced
10.142001482276276,8.560631390013137,1.581370092263139,49.211671758074544,0.6089421967558317,0.1611827021004114,53,low,intermediate
9.419712873720634,6.139309740372371,3.280403133348263,45.2102427278721,1.276045950459229,0.20313727904476916,61,high,advanced
7.781513262029382,5.661336362942708,2.1201768990866734,33.05713984430053,0.7552080748556358,0.2048013457388278,41,low,beginner
5.459618845794785,4.395021614946431,1.0645972308483538,27.13238199678993,0.38448106392787584,0.18862020451799788,63,low,intermediate
3.4554583259424057,2.256986353562933,1.1984719723794726,11.768213524624851,0.43616558736560906,0.07983041056119257,52,high,intermediate
6.660455143798937,5.06552624104323,1.594928902755707,32.43434665325614,0.5299529050081019,0.011701926228845439,53,high,intermediate
10.569196382970418,6.516939543659832,4.052256839310586,18.650590400828754,0.995763633797446,0.13667003459703264,27,low,beginner
8.642281232390612,5.961992093984305,2.680289138406307,24.02452738569624,0.7342808334367673,0.2672921654072111,34,medium,intermediate
4.262783663864036,3.3334038683841922,0.9293797954798442,9.756806051696767,0.2378632381318097,0.17084917755557277,38,low,intermediate
8.519542777553546,5.111725666532128,3.4078171110214184,18.618743347727865,0.8501320062370864,0.24971731251057236,36,medium,intermediate
9.15595213918651,7.270260666318496,1.8856914728680145,18.2460759226916,0.36173262335968936,0.29748730288836844,54,high,intermediate
5.348427691396601,4.000817633789697,1.3476100576069046,19.673911783285916,0.545987228726824,0.049084861241482876,56,medium,advanced
8.461175317836584,6.813352924944142,1.6478223928924427,35.829917180728685,0.4526134427970799,0.2075332917425947,56,high,intermediate
8.174626155338,6.314011050190984,1.8606151051470166,28.807745508228237,0.4708750117447173,0.20228807211000738,56,low,beginner
4.571089106508131,4.051877575801174,0.5192115307069569,9.207862402777737,0.1548511458635666,0.2939866342074835,50,low,intermediate
9.07336208104485,6.91864228617796,2.1547197948668906,39.368711921587035,0.5919759569913329,0.2956802201858401,25,high,intermediate
9.682353579104703,6.845999556528379,2.836354022576324,36.07491454135029,0.8325708924760048,0.20600358351723883,26,high,advanced
11.249153729525831,8.574439638379104,2.6747140911467273,32.15660554692257,0.817200217512903,0.07308443759465828,41,high,intermediate
11.161406156104709,8.977451613667162,2.1839545424375473,43.076956341302214,0.7117771140321419,0.23956675143917971,54,low,advanced
3.8669918961287273,2.9191380716959237,0.9478538244328036,9.31816441392748,0.300665741722703,0.03210874026331143,63,low,beginner
5.186524880254632,3.9109466418270293,1.2755782384276029,14.046005242770384,0.26363370763658367,0.2342097912514886,31,medium,advanced
9.54510580162598,6.488770858021737,3.0563349436042424,44.968906757099994,1.0367477912750538,0.2730588372434089,51,high,intermediate
9.541357852736626,6.523520902026364,3.0178369507102616,24.01336284165676,0.68362930794806,0.11485001843053057,33,medium,beginner
9.545143058918143,5.820050496736522,3.7250925621816204,30.01908298290962,1.0760511013477867,0.18919058849492412,46,low,intermediate
19.558194471964164,17.60237502476775,1.955819447196415,90.27072886234944,0.5467640148827784,0.12904281962904787,58,medium,advanced
9.7126715320795,6.076380145441102,3.6362913866383986,38.62753483797823,1.24173055210944,0.13132951649643854,25,medium,beginner
11.406696920541798,7.76464673181375,3.6420501887280476,19.593412100005075,0.9843398080177196,0.09311126673243601,33,low,beginner
10.862005290479607,7.366169615926544,3.4958356745530628,21.893030497636158,0.9082418104727605,0.22863888613509736,44,low,advanced
9.954173753917393,8.356453589910169,1.5977201640072245,15.204458580553803,0.35597043612591456,0.28085296924995157,43,high,advanced
7.054192266078963,5.082581025610212,1.971611240468751,26.158541045091848,0.6390784325655693,0.2822252577703383,60,medium,beginner
10.276907661479802,8.98997375273099,1.2869339087488125,31.517806086264024,0.350409652718583,0.052434385462480144,64,low,beginner
5.681524356387285,3.878497928746462,1.8030264276408228,11.19238696006135,0.49083227556824965,0.2624230948969698,28,low,advanced
7.289544179779973,5.670532161978091,1.6190120178018823,35.37447710833705,0.45656848557874247,0.22122943242813664,33,medium,intermediate
6.54390935651269,4.361288477608334,2.1826208789043555,21.947022316303883,0.9095267776458875,0.07585122020708678,46,low,beginner
8.245622418158968,7.4210601763430715,0.8245622418158964,19.349396317826912,0.18832737564557558,0.020185383876454365,42,high,advanced
14.943975700020527,9.43323758347941,5.510738116541116,48.59949015940885,1.882194516764629,0.0803991800653134,36,high,intermediate
3.0,2.3429462130681085,0.6570537869318915,11.636013493718632,0.17294941828898205,0.2736624710344577,63,medium,beginner
10.05878057112354,8.181587685977362,1.8771928851461777,17.77222833247081,0.4186537365002857,0.1899536024687317,33,high,beginner
3.161852386431045,2.502226456201287,0.6596259302297582,7.782783775744681,0.17895182268261242,0.21631639826936155,30,low,advanced
6.5842044026317,4.816156120040183,1.7680482825915176,28.472596686423394,0.5441360313665545,0.07714570533272876,43,low,intermediate
11.266851790902098,8.303871784847802,2.9629800060542966,35.02669357544166,0.9358286875284967,0.21581644667244607,31,low,beginner
8.192840057286388,6.1805240812247035,2.012315976061684,27.962326948667123,0.7461397271100986,0.008436451883377128,40,low,intermediate
4.766765666212081,3.5050018402363476,1.2617638259757338,14.371112106235568,0.43400002885211275,0.11259640373190413,29,medium,intermediate
5.854088872220095,4.954830055344513,0.899258816875582,9.680612888341452,0.16498470397657178,0.18802600456269936,40,high,beginner
10.038793246804028,9.034913922123625,1.003879324680403,20.881937066318468,0.2563861171424129,0.043828969662396064,25,high,intermediate
5.80890010484859,4.03283366979802,1.77606643505057,17.771724209280524,0.5792112438634754,0.2469010723340804,61,low,beginner
8.649375768745925,5.302237756606719,3.3471380121392054,19.30669658797498,0.7344138430882873,0.07050938964357559,63,medium,intermediate
8.13671551971144,6.030704048490423,2.1060114712210174,13.62840126311075,0.4763958658627307,0.19568433384553388,43,low,beginner
6.045198957182549,5.440679061464294,0.6045198957182549,26.91790367851105,0.2040681762347529,0.1215591427725989,61,low,advanced
